order_id,date,country,channel,status,gross_cents,discount_cents,cogs_cents,fulfilment_cents
O000737,2025-08-29,US,Search,paid,83543,7518,21287,400
O022707,2025-11-20,Germany,Email,paid,73365,5135,28656,995
O042646,2025-12-06,UAE,Email,paid,85412,1708,30970,463
O049251,2025-12-31,UAE,Social,cancelled,94449,3777,40802,1035
O045773,2025-08-29,Germany,Social,paid,60003,9000,26011,767
O023936,2025-07-15,UAE,Email,paid,11716,585,6010,392
O037394,2025-12-04,UK,Search,paid,10893,217,4056,1122
O039065,2025-11-13,UK,Search,paid,44603,6244,18795,1556
O012660,2025-10-02,UAE,Search,paid,22042,220,10911,2054
O044616,2025-10-18,US,Email,paid,38793,3491,18357,656
O043952,2025-07-26,UAE,Partners,paid,33538,5030,8267,1249
O044005,2025-07-07,UK,Search,paid,76125,11418,18117,1461
O035895,2025-12-16,UK,Email,paid,30165,3016,11674,480
O021031,2025-12-16,US,Email,paid,86052,8605,33302,1346
O014017,2025-10-28,US,Search,paid,49737,3481,27291,1252
O033673,2025-07-18,US,Social,paid,29841,2984,11279,769
O025174,2025-08-10,Germany,Search,paid,77576,1551,29649,1858
O024612,2025-11-27,Germany,Email,paid,3553,106,1068,518
O013935,2025-09-20,UK,Partners,paid,78803,6304,36249,1033
O031557,2025-10-26,US,Partners,paid,6439,321,2814,623
O021781,2025-11-03,UK,Search,paid,83444,6675,36849,639
O024239,2025-07-05,US,Email,paid,40958,409,11353,925
O046002,2025-08-29,UK,Search,paid,56368,2254,24892,1576
O019507,2025-07-02,US,Partners,paid,47885,4309,16558,1369
O024424,2025-09-13,US,Social,paid,83388,2501,42870,1298
O026401,2025-10-26,UK,Email,paid,44104,2205,17178,1878
O024261,2025-07-02,UK,Search,paid,18663,2799,9359,1516
O025427,2025-11-06,UK,Search,paid,34206,342,12529,1037
O002536,2025-09-13,Germany,Partners,paid,84497,1689,32295,1795
O048515,2025-08-06,Germany,Search,paid,77805,10114,26399,1888
O001486,2025-09-12,UK,Partners,paid,70169,8420,34579,1146
O023232,2025-07-12,Germany,Email,paid,81796,10633,28465,939
O001111,2025-09-01,Germany,Search,cancelled,77120,10025,18786,1501
O043209,2025-09-26,UK,Search,paid,90532,0,42550,1032
O013519,2025-07-17,Germany,Search,paid,56613,566,27463,971
O048238,2025-07-08,Germany,Search,paid,51810,6217,26443,1421
O039841,2025-10-23,UAE,Social,paid,37384,4859,17238,1508
O022268,2025-08-21,Germany,Social,paid,48948,4405,21826,485
O048478,2025-10-11,US,Search,paid,57777,2311,27178,628
O022832,2025-07-22,US,Search,paid,27737,1664,12775,1719
O024857,2025-10-19,UK,Search,paid,29958,3295,10131,1688
O042326,2025-11-13,UK,Social,paid,32562,2930,13630,1300
O014024,2025-09-03,UK,Email,paid,64353,643,33766,1487
O025546,2025-11-20,US,Search,paid,69748,9764,35990,1890
O023789,2025-10-15,UAE,Email,paid,36530,2557,16307,1944
O023674,2025-12-03,UK,Email,paid,18740,1124,9336,799
O009251,2025-11-20,Germany,Email,paid,86733,0,24285,1876
O018360,2025-11-18,UAE,Social,paid,17718,1240,6755,1042
O018851,2025-10-07,Germany,Social,paid,57774,6932,28471,1365
O029425,2025-09-04,US,Search,cancelled,21903,657,9135,961
O029278,2025-08-09,UAE,Partners,paid,32753,4912,13085,1291
O047435,2025-07-10,UK,Search,pending,84677,5080,47758,1914
O041761,2025-08-19,UAE,Social,paid,21768,1741,6008,1455
O049082,2025-10-14,UK,Email,paid,7628,686,3401,1929
O046806,2025-11-19,UK,Partners,paid,64692,1940,25728,1453
O049188,2025-10-19,UAE,Search,paid,61254,6125,32526,1438
O008577,2025-10-30,US,Social,paid,13524,270,7819,1580
O047076,2025-07-05,Germany,Partners,paid,7733,1082,2327,371
O028302,2025-11-05,UAE,Email,cancelled,10688,1068,5194,1142
O043830,2025-12-15,US,Email,paid,93979,0,47929,920
O040895,2025-07-21,UK,Email,cancelled,9863,1479,2347,514
O047660,2025-08-26,UK,Social,paid,16660,333,5877,387
O017411,2025-10-28,Germany,Search,paid,33129,4306,14699,1595
O001231,2025-08-31,US,Social,paid,56143,7860,15933,1019
O013029,2025-10-08,US,Search,paid,40375,0,24225,1682
O030818,2025-12-01,Germany,Social,paid,38435,2690,16800,1021
O030195,2025-09-28,Germany,Partners,paid,41447,2072,23231,605
O046257,2025-10-30,UAE,Search,paid,93133,7450,28275,1876
O015994,2025-10-20,UK,Search,paid,11948,597,3632,1284
O037791,2025-08-20,Germany,Social,paid,42882,2572,14511,1619
O015556,2025-09-29,UK,Email,paid,49638,4467,24844,1962
O013078,2025-09-27,Germany,Search,paid,24292,242,12746,933
O047516,2025-12-16,UAE,Social,paid,14820,1926,4512,2033
O015383,2025-08-26,Germany,Email,paid,59554,8933,25816,2009
O024705,2025-12-16,US,Search,paid,67749,7452,25927,669
O042443,2025-08-23,Germany,Search,paid,4640,232,1895,1339
O028411,2025-12-04,Germany,Social,paid,46361,2781,15253,1868
O021285,2025-07-17,UK,Search,paid,75025,5251,28607,1890
O043864,2025-10-08,UAE,Email,paid,52027,7804,12382,1130
O044375,2025-08-05,UK,Partners,paid,14970,149,7262,690
O038425,2025-12-25,US,Social,paid,90368,2711,52594,661
O020066,2025-09-23,US,Social,paid,10102,1010,4182,1905
O040918,2025-11-30,UAE,Social,paid,10907,1526,4596,613
O049953,2025-10-09,UAE,Email,paid,44041,0,18937,417
O032116,2025-08-16,Germany,Email,paid,7588,758,2595,675
O034302,2025-09-13,Germany,Email,paid,73992,11098,17610,407
O000821,2025-12-10,US,Social,paid,19924,996,7949,2048
O041955,2025-12-17,UK,Search,paid,43355,2601,13448,1301
O045683,2025-10-23,Germany,Search,paid,32301,4522,11111,703
O033696,2025-11-15,UK,Social,paid,15344,153,7291,1553
O049004,2025-09-24,US,Email,paid,26531,2387,11589,1828
O007170,2025-09-15,Germany,Search,paid,64825,3889,22546,911
O025442,2025-09-23,UK,Social,paid,64686,2587,24218,1176
O006384,2025-09-09,Germany,Search,paid,34583,691,14573,428
O004011,2025-10-12,US,Partners,paid,17456,349,7013,1376
O035029,2025-10-02,UK,Social,paid,42441,5941,17520,777
O027089,2025-07-26,UK,Email,paid,27676,2767,11209,1483
O037585,2025-11-04,Germany,Search,paid,15598,0,5147,915
O025607,2025-11-03,UK,Email,paid,4032,120,1995,441
O045691,2025-08-08,Germany,Partners,paid,18100,2353,6456,1984
O013381,2025-11-15,UAE,Social,paid,68998,8279,25501,1022
O025044,2025-12-07,Germany,Email,paid,79803,1596,26590,1107
O020275,2025-10-30,UK,Social,paid,47392,1895,21383,1110
O023872,2025-11-05,UK,Search,paid,40163,2409,19632,2037
O032883,2025-09-07,US,Email,paid,88858,2665,41372,473
O045705,2025-08-27,UAE,Social,paid,91976,5518,38041,792
O020573,2025-10-24,UAE,Email,paid,75860,5310,34569,763
O002314,2025-08-21,UAE,Email,paid,21480,644,6459,405
O014429,2025-08-21,UAE,Social,paid,35287,3528,11750,940
O010124,2025-12-18,UK,Email,paid,92405,924,32933,1459
O048256,2025-10-27,UK,Social,paid,11898,594,3617,1140
O024933,2025-10-25,UAE,Search,paid,40452,2427,20913,1322
O015456,2025-07-16,US,Social,paid,92328,8309,37808,367
O040005,2025-09-18,UAE,Email,paid,6311,315,1978,504
O043589,2025-12-23,US,Partners,paid,87147,5228,32767,424
O030822,2025-09-03,Germany,Search,paid,49362,1480,17237,727
O039917,2025-08-20,Germany,Social,paid,17446,697,6867,950
O037566,2025-11-07,Germany,Search,paid,72891,2915,21692,1506
O022183,2025-07-14,US,Search,paid,77294,10048,25553,1950
O033094,2025-09-15,UAE,Social,paid,29709,1188,9982,1862
O003363,2025-08-30,UK,Social,paid,69459,2083,28297,771
O041623,2025-09-19,UAE,Search,paid,91909,2757,42792,1497
O000284,2025-12-28,US,Social,paid,50394,7055,25570,1896
O019523,2025-07-01,Germany,Search,paid,48717,2923,21523,1987
O016906,2025-11-03,US,Search,paid,61293,2451,21183,496
O007276,2025-11-30,UK,Search,paid,75267,752,36512,1704
O027076,2025-12-06,UK,Social,paid,68077,7488,29082,1555
O042184,2025-12-31,US,Email,paid,94764,6633,26439,1080
O004194,2025-07-23,UK,Partners,paid,42182,2952,22361,2009
O013247,2025-10-05,UK,Search,paid,76240,9911,27194,1274
O028775,2025-08-30,UK,Social,paid,67502,2700,29160,1447
O001153,2025-08-07,UAE,Social,paid,80189,9622,28226,999
O013643,2025-08-29,Germany,Search,paid,46438,3250,19002,750
O036427,2025-09-05,Germany,Social,paid,82893,9947,36473,1343
O038288,2025-08-14,Germany,Partners,paid,72382,8685,34396,425
O001613,2025-12-09,Germany,Social,paid,22813,1368,12867,1709
O035869,2025-11-15,UK,Social,paid,86500,12975,33821,1635
O013393,2025-10-29,US,Social,paid,34835,2786,19229,2059
O013574,2025-07-27,UK,Partners,paid,79208,9504,30669,1721
O015639,2025-09-12,Germany,Email,paid,53601,3752,15453,1980
O014268,2025-07-11,US,Search,paid,29155,1457,9971,681
O044498,2025-08-22,Germany,Partners,paid,65454,9818,32268,758
O046968,2025-10-23,Germany,Search,paid,80956,12143,28213,2020
O041313,2025-12-08,US,Social,paid,39215,784,20752,598
O015365,2025-12-19,UK,Search,paid,37819,1512,19242,1215
O000714,2025-09-11,Germany,Email,cancelled,45491,6823,18173,2044
O021805,2025-07-26,UAE,Search,paid,88543,0,49584,627
O011198,2025-10-20,UK,Search,paid,44957,1348,18751,1665
O030601,2025-11-18,US,Search,paid,12271,1717,5488,1989
O024473,2025-11-25,Germany,Social,paid,47390,5686,15013,853
O036612,2025-10-18,Germany,Search,paid,86384,8638,43537,692
O023035,2025-08-05,US,Social,paid,52396,0,30913,837
O012873,2025-12-21,UAE,Search,paid,66595,9989,22076,1231
O043685,2025-09-30,Germany,Search,paid,78420,784,39594,1537
O001270,2025-09-23,Germany,Search,pending,48440,6781,19996,614
O007993,2025-08-13,UK,Partners,pending,22190,1109,12226,1107
O048580,2025-07-10,US,Search,paid,60023,9003,27040,554
O021525,2025-08-18,Germany,Search,cancelled,8713,1306,4296,902
O009961,2025-11-10,UK,Social,paid,33270,665,18910,1588
O035122,2025-07-05,UK,Email,paid,82834,9940,34989,749
O026494,2025-08-11,UAE,Social,paid,13716,137,6789,1986
O013397,2025-10-03,US,Search,paid,84960,9345,35539,1630
O044684,2025-08-23,Germany,Search,paid,83529,12529,39050,1725
O007297,2025-09-10,UAE,Social,paid,12306,123,3776,637
O022603,2025-12-26,Germany,Email,paid,89149,9806,42051,631
O048976,2025-09-06,Germany,Search,cancelled,47338,0,19408,1635
O012023,2025-10-24,US,Partners,paid,73150,2926,23876,888
O000032,2025-12-22,US,Search,paid,3801,532,1765,1415
O033330,2025-11-26,UAE,Social,paid,93007,7440,46206,1465
O049114,2025-08-13,UAE,Search,paid,5914,118,1912,639
O013074,2025-12-01,US,Search,cancelled,4722,236,2018,1910
O017507,2025-07-29,UAE,Social,paid,23543,2589,9010,1247
O031226,2025-09-30,UAE,Email,paid,92662,5559,43551,963
O001699,2025-09-02,UK,Social,paid,78565,8642,28668,1774
O002380,2025-10-29,Germany,Search,paid,54850,4936,24457,860
O020088,2025-07-30,UK,Social,paid,42995,3439,16217,477
O032920,2025-07-31,UK,Search,paid,21329,1066,6889,1362
O007700,2025-07-27,UAE,Social,paid,92881,6501,35415,1391
O027331,2025-09-22,Germany,Partners,paid,27814,278,16246,2096
O017020,2025-08-17,UK,Social,paid,82140,12321,30720,1538
O038088,2025-12-30,UK,Search,paid,39521,5137,14441,784
O018748,2025-07-30,UK,Search,paid,8645,1210,2379,1668
O033323,2025-07-07,US,Search,paid,20553,616,9171,1346
O026901,2025-10-06,US,Email,paid,19928,0,7572,1674
O018981,2025-09-19,UK,Email,paid,88883,5332,42611,1241
O039848,2025-11-01,UK,Search,paid,44217,3095,12747,1407
O036459,2025-10-10,UK,Partners,paid,59497,3569,18456,2020
O024269,2025-07-28,Germany,Partners,paid,54011,7021,15506,1951
O021879,2025-11-04,Germany,Email,paid,61980,6198,28448,1308
O032243,2025-12-10,UK,Search,paid,7831,1018,2520,1991
O031965,2025-07-03,US,Social,paid,92284,4614,42958,1810
O002113,2025-07-23,UAE,Partners,paid,49265,3941,24021,1179
O020349,2025-10-24,UK,Social,paid,75683,2270,35972,804
O038150,2025-10-10,US,Search,paid,76951,10003,36151,1680
O026093,2025-11-26,UK,Search,paid,52629,6841,14652,485
O017689,2025-12-08,Germany,Search,paid,40233,2011,10702,362
O006745,2025-12-14,UAE,Partners,paid,93599,10295,24991,1581
O017798,2025-07-23,UK,Social,paid,68915,9648,18372,1065
O036366,2025-08-31,UK,Email,paid,79939,9592,28138,1583
O044757,2025-12-06,US,Partners,paid,37600,1128,10941,791
O010329,2025-08-26,Germany,Social,paid,34987,1749,19610,1988
O002397,2025-11-09,Germany,Email,paid,32503,1300,9984,463
O023432,2025-09-09,UAE,Search,paid,10172,305,4834,1258
O007745,2025-11-10,Germany,Partners,paid,7026,70,3617,779
O009020,2025-08-21,Germany,Search,paid,87578,875,45952,917
O020243,2025-07-17,UK,Social,paid,62808,2512,25927,1980
O023944,2025-10-28,UAE,Email,paid,16277,976,6273,1877
O004256,2025-07-18,US,Search,paid,64246,3854,29592,1963
O008561,2025-12-18,UAE,Partners,paid,69980,3499,37229,362
O033710,2025-08-02,US,Search,paid,20661,826,7140,1167
O046003,2025-11-25,Germany,Social,paid,83953,3358,44327,1227
O022289,2025-07-22,Germany,Search,paid,83077,7476,30996,1186
O002024,2025-08-25,UK,Email,paid,84695,8469,26679,1683
O020924,2025-12-31,Germany,Social,paid,75446,11316,25652,1614
O048974,2025-10-23,US,Search,paid,20925,1674,8085,1851
O037988,2025-07-07,Germany,Social,paid,55231,7732,13299,1199
O036210,2025-11-10,Germany,Social,paid,84001,7560,27518,1493
O014013,2025-07-25,UAE,Search,pending,54525,4907,27786,863
O007438,2025-08-28,US,Social,paid,54664,6013,25785,1394
O037498,2025-11-09,US,Search,paid,88141,7051,42977,1107
O032505,2025-09-10,UK,Email,paid,37141,1485,11053,1371
O020658,2025-07-09,UAE,Search,paid,51131,6647,25355,1427
O020001,2025-12-07,UAE,Partners,paid,84514,8451,30425,1655
O042135,2025-12-11,UAE,Partners,paid,20777,1454,9468,1726
O006367,2025-10-31,UAE,Social,paid,7414,741,3803,1758
O018680,2025-09-13,UAE,Email,paid,57077,4566,15753,1620
O035067,2025-07-01,UAE,Search,paid,22461,2470,7396,1356
O037258,2025-08-23,Germany,Search,paid,7661,0,2911,739
O012473,2025-08-17,Germany,Partners,pending,4514,180,1386,1083
O017309,2025-09-03,Germany,Social,paid,94816,11377,26700,704
O017116,2025-09-21,UK,Social,paid,41955,2517,17747,610
O022576,2025-12-26,US,Social,paid,53528,5352,16861,1874
O000157,2025-09-27,US,Search,paid,7131,570,2821,1341
O012687,2025-09-28,Germany,Email,pending,25751,2060,10187,1472
O037680,2025-12-23,UK,Partners,paid,46459,5110,24809,568
O039032,2025-11-26,US,Social,paid,47634,2381,24436,942
O009160,2025-12-15,UAE,Social,paid,43489,5218,17987,1470
O025785,2025-10-27,UK,Search,paid,19157,574,10963,2060
O019336,2025-08-08,Germany,Partners,paid,55193,6623,17970,661
O038746,2025-11-27,Germany,Social,paid,64554,7746,28404,1330
O016972,2025-10-09,Germany,Email,paid,40158,401,11529,1759
O046977,2025-09-04,UAE,Partners,paid,15737,0,8340,506
O023452,2025-12-06,US,Search,paid,54780,4382,14615,1188
O020634,2025-10-21,UAE,Search,paid,6771,67,3217,1342
O049764,2025-09-13,UAE,Search,paid,6987,838,3074,569
O049033,2025-12-05,Germany,Search,paid,57708,577,33707,1581
O030155,2025-09-19,Germany,Email,paid,26989,1889,7530,429
O047875,2025-11-29,Germany,Search,paid,24289,2186,12156,1124
O023082,2025-08-07,UK,Email,paid,49971,5996,21987,834
O001597,2025-11-19,UK,Social,paid,13324,266,7312,802
O004396,2025-08-30,UK,Search,paid,36504,365,12648,944
O030918,2025-11-05,UK,Partners,paid,51937,7790,19424,757
O003636,2025-10-06,Germany,Email,paid,34372,687,19200,855
O005851,2025-09-10,US,Social,paid,58669,1173,27598,1075
O020664,2025-11-07,UAE,Social,paid,53055,7427,16882,827
O031917,2025-07-01,US,Social,paid,16741,1004,8497,2096
O033821,2025-10-17,US,Partners,paid,36237,3261,19455,453
O024707,2025-11-13,Germany,Partners,paid,12370,742,6046,1418
O026657,2025-11-06,Germany,Email,paid,90409,9944,46669,429
O015930,2025-07-04,UK,Partners,paid,19935,996,7196,661
O048644,2025-10-26,US,Social,paid,76311,10683,22969,1495
O001297,2025-07-27,Germany,Social,paid,52564,1576,26513,1386
O049031,2025-12-02,Germany,Social,paid,42609,2982,11095,1960
O042504,2025-12-06,UK,Email,paid,90053,0,37822,1799
O020601,2025-08-14,Germany,Social,paid,90745,907,35935,900
O049665,2025-11-27,Germany,Email,paid,19050,1905,5657,1678
O000732,2025-08-27,UK,Email,paid,36429,4735,8874,925
O040473,2025-07-19,UAE,Search,paid,85774,11150,23133,1346
O034881,2025-10-06,US,Social,paid,48001,3360,25445,1857
O009491,2025-09-01,UAE,Social,paid,15554,933,6287,1064
O014073,2025-09-02,UK,Partners,paid,56795,8519,19793,1648
O012783,2025-09-25,Germany,Search,cancelled,38356,3835,18986,1387
O017218,2025-10-27,US,Search,paid,60683,4854,22889,795
O046408,2025-12-18,US,Partners,paid,85041,11055,28114,589
O043324,2025-09-24,Germany,Social,paid,69562,0,29216,1509
O010804,2025-09-04,Germany,Search,paid,6709,201,2928,598
O041517,2025-08-24,UAE,Email,paid,44299,5758,21197,384
O036169,2025-09-18,US,Social,paid,26927,3500,10073,1436
O042041,2025-07-15,UAE,Social,paid,60042,8405,18589,644
O021044,2025-12-05,US,Search,paid,51345,1540,21416,1582
O049337,2025-07-11,US,Partners,paid,29354,0,13502,1998
O023258,2025-11-07,UK,Search,paid,50614,2530,27407,1687
O022067,2025-08-10,US,Social,paid,94837,10432,27009,1028
O038292,2025-12-13,UK,Search,paid,5759,0,2418,1014
O020272,2025-08-09,UAE,Search,paid,38841,5049,16220,1153
O042748,2025-09-05,US,Social,paid,7753,77,4452,1140
O030891,2025-10-09,UAE,Social,paid,94187,11302,38955,512
O025359,2025-08-12,UK,Social,paid,27186,543,11722,836
O044355,2025-08-31,UAE,Partners,pending,49060,5396,20085,1312
O029420,2025-09-27,Germany,Social,paid,31678,2217,13257,496
O021275,2025-12-20,UK,Search,paid,25679,2311,7945,1489
O002201,2025-08-09,UK,Social,paid,22271,1781,8196,1622
O022033,2025-10-22,UAE,Social,paid,78377,3135,21067,1377
O034445,2025-08-21,UAE,Partners,paid,79766,2392,39460,503
O018700,2025-11-21,UAE,Email,paid,39840,5976,15238,1962
O027748,2025-07-04,US,Partners,paid,3056,305,852,499
O043078,2025-10-10,UK,Email,paid,94185,2825,41112,988
O043841,2025-07-19,UK,Search,paid,61633,8012,25738,1165
O030360,2025-10-13,UK,Search,paid,68500,685,30516,1953
O007935,2025-11-17,Germany,Search,paid,14314,2003,4924,879
O020892,2025-11-11,UK,Search,paid,82022,5741,38140,1578
O003254,2025-12-15,Germany,Social,paid,41476,2073,14973,1836
O027623,2025-09-15,US,Search,paid,86504,6055,41833,1480
O004550,2025-08-30,UK,Search,paid,39996,4399,21002,1740
O006676,2025-09-03,UAE,Social,paid,70948,4256,32012,2047
O008616,2025-08-15,UAE,Email,paid,28292,4243,11543,1527
O043871,2025-11-05,Germany,Social,paid,24618,0,11570,1497
O035630,2025-09-04,UK,Partners,paid,57166,6859,24147,1255
O014401,2025-11-06,Germany,Email,paid,91153,7292,35221,1887
O046692,2025-11-12,UK,Social,cancelled,11343,1020,2993,2072
O038013,2025-09-25,UAE,Partners,paid,29108,2619,9271,359
O045399,2025-12-27,UK,Email,paid,87062,6094,32387,1725
O028403,2025-09-16,Germany,Social,paid,62488,4374,16853,1897
O049517,2025-10-01,Germany,Social,paid,78640,10223,36261,1027
O013167,2025-09-28,Germany,Search,paid,68040,7484,21194,635
O009791,2025-11-27,UAE,Social,paid,54490,4904,26776,1596
O048303,2025-12-25,US,Search,paid,31910,4467,14544,831
O006810,2025-12-27,UK,Search,paid,31372,941,10042,1268
O021696,2025-11-08,US,Email,paid,90465,9951,38646,460
O016929,2025-10-17,US,Search,paid,38042,4565,20086,503
O044042,2025-07-09,UK,Social,paid,18339,733,5633,360
O005908,2025-08-06,UK,Social,paid,6894,275,3640,442
O024307,2025-09-14,US,Social,paid,72371,7960,38002,1334
O003802,2025-11-06,US,Search,paid,25868,0,10864,874
O004474,2025-08-25,US,Social,paid,18541,1668,6243,1904
O023599,2025-12-04,Germany,Social,paid,39140,5871,12309,1929
O012633,2025-07-31,Germany,Social,paid,56688,8503,26501,1074
O002369,2025-08-05,US,Partners,paid,61603,9240,24086,1923
O009693,2025-11-11,UK,Search,cancelled,66457,8639,21970,1028
O005190,2025-10-24,US,Social,paid,52503,6825,18727,932
O004505,2025-07-20,UK,Search,paid,33613,2352,12817,801
O022065,2025-10-02,Germany,Email,paid,9164,274,5067,1679
O030553,2025-10-03,US,Social,paid,75015,9001,21124,1473
O003881,2025-08-04,US,Email,paid,41404,6210,16189,1695
O016870,2025-12-27,UAE,Social,cancelled,38582,1543,12222,901
O035776,2025-11-20,Germany,Search,paid,58700,8218,16154,579
O030213,2025-08-27,UAE,Email,paid,44277,4427,20722,1581
O047041,2025-11-10,US,Search,paid,6056,121,3145,937
O027157,2025-11-22,UK,Email,paid,42074,5890,18453,1023
O003175,2025-09-22,UAE,Search,paid,14311,429,5969,467
